symbol,vol1y,turnover_med,max_dd
BLUESTARCO,0.3050894187194353,642332193.7895508,-0.759850718414626
PETRONET,0.2889948575249688,570111669.9934845,-0.741219341070478
PANACHE,0.4976872277941844,3538792.625,-0.5491033043450877
SGIL,0.406713426786406,6767384.994995117,-0.49760439130293466
AKSHOPTFBR,0.560769401214053,1262090.68439579,-0.9698522929614597
NIPPOBATRY,0.40783707094405763,1274860.835067749,-0.6905248338226242
BECTORFOOD,0.41094082222353906,120310654.65570068,-0.6021467590988926
FEDFINA,0.42133580910889695,131661540.48531342,-0.44136761109653877
ITC,0.19637296260924783,4882725601.050705,-0.5528114125160752
INDOUS,0.48850147278945966,2064890.5738220213,-0.7938314287232804
JAIBALAJI,0.5004718690510769,74265781.50909042,-0.9922805479675153
UMIYA-MRO,0.4764278224620569,1189259.2220535278,-0.9659197381147945
SGL,0.5096907773316435,128864.24818515779,-0.9694280092901044
NDL,0.45390927426473204,3823685.0627547503,-0.9237927302504765
VMM,0.28929887544940214,1110878661.7223206,-0.34926227267710375
STAR,0.37164876756609583,206457324.4817505,-0.8388013679072495
ASHOKA,0.375227516994002,114854441.8684349,-0.8021108179419525
HPAL,0.45160648672329406,2324269.643760681,-0.7845451771493315
GLFL,0.49922398286419944,13017.67969083786,-0.9838709670054057
DAVANGERE,0.505738833385784,24582180.9075284,-0.7281021889870978
KRONOX,0.48323246881631526,8044526.361785889,-0.5604500685908609
ZFCVINDIA,0.30076371655346223,192058339.78845215,-0.987462749734868
GLOBE,0.431639039084589,1159551.7232031822,-0.8756757072262804
BHARATFORG,0.29362227412461456,1588840765.9066162,-0.809145365603075
SHIVATEX,0.3588918739054576,531587.0362701416,-0.9208195011923229
ASTRON,0.4766605624584784,260523.71989440918,-0.9817270850800968
STARHEALTH,0.23240853134759054,206894133.9673462,-0.6216573685390128
SURYAROSNI,0.3917308541153519,91525440.36096191,-0.8719251004206078
ONMOBILE,0.5002533615433599,12205432.27947998,-0.9506236307856126
ORISSAMINE,0.43472269470688335,42800650.5,-0.9374141539971234
VIVIMEDLAB,4.403700305527066,278794.3775331974,-0.9656942179464502
PSB,0.29959916184545504,39816562.99373531,-0.9031281273570559
ATL,0.47488688367110127,4979628.426612854,-0.7627936469184028
DCMSRIND,0.8083188424986235,7909680.7374897,-0.8604060441842527
BLKASHYAP,0.455298577623701,18046127.569164276,-0.9839895170443481
KOKUYOCMLN,0.3209641937927628,3246786.712791443,-0.7400265694326857
PIDILITIND,0.21077354006764015,951265363.2963867,-0.6159224615592698
RADIOCITY,0.3216309579485012,535747.3160047531,-0.934907574100561
TGBHOTELS,0.3864245823967655,164315.5896177292,-0.9894511061360918
GSLSU,0.5781586017423382,3286731.5728912354,-0.9236231645991092
VENTIVE,0.26870925170965243,30565389.38018799,-0.3351501445666807
HEMIPROP,0.4478661843198341,52851109.37270355,-0.5903371777751856
APOLLOHOSP,0.17841454092947664,2641835820.75,-0.39422332587557796
DBCORP,0.27320157028297065,15618777.890640259,-0.8352334775428897
ANDREWYU,0.5171971772870051,5588429.700519562,-0.41807042817603846
EIDPARRY,0.2684050418161605,169158262.15045166,-0.7121916645529371
PGEL,0.4292867837306031,1217914613.4910889,-0.9461920552038423
RANEHOLDIN,0.41207254137486005,15199020.083984375,-0.8892857383200018
COSMOFIRST,0.399900460434051,48833564.68688965,-0.7294049630171864
SIGNATURE,0.35994523425347436,288967783.24072266,-0.5571951135244807
ARMANFIN,0.40781271648730505,49148876.8916626,-0.7385573052722104
NATHBIOGEN,0.3670367298196653,2243954.39604187,-0.7717372000467075
UNICHEMLAB,0.4896957011520073,7996144.580535889,-0.7758696500037109
ERIS,0.2973074474088806,94369225.90856934,-0.5583509472653664
JYOTICNC,0.4401659067083434,376658103.70111084,-0.5922418065011728
IMPAL,0.2560661019948423,2143176.385986328,-0.5479799689051623
GATECH,0.6052826143364283,3362715.420925662,-0.9932356252030993
SUNDARAM,0.4115756573461387,594259.7072787285,-0.9578629509131122
VIJIFIN,0.5202995761860225,612946.666147232,-0.9894436221096131
HAPPYFORGE,0.35000326800165726,62828813.64788818,-0.40629249661376576
CORALFINAC,0.3681226845436852,618703.5951576233,-0.9010526874968614
SICAGEN,1.375514166626193,487853.74685668945,-0.9914748509199109
SUVIDHAA,0.39879290747554086,275545.7776275873,-0.9784351152227819
LEXUS,0.5815981751880119,354608.6803512573,-0.96348962507949
20MICRONS,0.41159076227450003,19021035.981948853,-0.7428767140422597
TIINDIA,0.34527982492444065,813748589.6669922,-0.541837330112731
SUVEN,0.5821982343709944,50280889.075805664,-0.7996929448819496
HCC,0.50548439389681,437030660.86792946,-0.9684283526587908
INFOBEAN,0.7094076183358904,74005126.58461761,-0.6565670013799716
SINTERCOM,0.44912578030515177,514076.13890457153,-0.6113033026457789
NDRAUTO,0.40786059863566126,17754058.383483887,-0.5607709625727928
CYIENTDLM,0.4310840498808318,86165289.92370607,-0.6869395359686048
PIIND,0.27707302757563074,609504469.6993408,-0.4725209325896793
MUKTAARTS,0.5049337006475768,310473.77795410156,-0.9247824038381827
MGL,0.29360940107505473,238141341.26275635,-0.5223185741557643
HAPPSTMNDS,0.37758447539868545,183645218.55400085,-0.7724744579535932
HONDAPOWER,0.2644584193582141,9525195.0,-0.590234135071706
SATIA,0.365911206397257,4893952.301353455,-0.6646097958152322
ATHERENERG,0.49199624583547025,2314947252.8812866,-0.21479402656394175
TECHNOE,0.39249316861526795,202591013.49676514,-0.8862667401422679
GRAPHITE,0.3948194421803034,501874995.60272217,-0.8908983101841634
USHAMART,0.33576088268855564,188872505.47677612,-0.9503151077939672
SALZERELEC,0.4802234313046256,33906340.103027344,-0.7735159309977337
SAMBHAAV,0.5242747129837575,292793.08614206314,-0.9223602502867835
KOHINOOR,0.42290069311339384,1904654.9554195404,-0.9652014652014652
UNITECH,0.5261618268497359,20924937.94907236,-0.9993441564108364
ONIDA,0.5664786241150734,17471490.328095436,-0.9392000007629394
SIYSIL,0.3919704924958403,34974393.56535339,-0.8693346880127714
KANPRPLA,0.549262836176523,2025511.7053985596,-0.6211694756137858
ESSENTIA,0.5853518245137104,2525616.4545509815,-0.9774437999186365
SCHAEFFLER,0.2852734416803961,219400371.43933105,-0.6890160481713783
UNIENTER,0.3153590908854803,611502.0130233765,-0.8065720437583133
FCSSOFT,0.42370273420188764,2876737.084907651,-0.993769470015973
INOXINDIA,0.3771977443924308,103973224.5168457,-0.39030905505832403
INDOBORAX,0.4901749119287856,13240341.731567383,-0.4436781164226178
NEULANDLAB,0.3935262429969478,608357706.0,-0.8394957393142
THEINVEST,0.45082561425994494,932906.0600357056,-0.7996918335901386
SREEL,0.28386115820710495,1162472.1617507935,-0.6940022733606195
BASML,0.4736129818383738,2413290.6128406525,-0.8487540901192646
SHAH,0.5422706719828629,9786474.270186424,-0.9175627284743593
PNB,0.27289346808253695,1778484986.7532654,-0.8909505092249099
ECLERX,0.47596068327330093,346064611.7103882,-0.8320533771067813
NRBBEARING,0.388441352605395,55496511.82185364,-0.7573729127567632
BLS,0.46109885846389126,331331248.50209045,-0.8995422005276221
HINDCON,0.4403366750756824,490783.81002140045,-0.7375547598694477
KAPSTON,0.5293030581447625,4765216.074005127,-0.43415463155448386
EUROBOND,0.35796340385390496,1236196.4720916748,-0.4387319715925364
ALKEM,0.2089440759654399,611838197.75,-0.27747718117987186
RAYMOND,0.41430253910799153,165244157.0,-0.9003406081116223
UNITEDTEA,0.23713348276965782,852274.2439880371,-0.6636146608374358
EMKAY,0.6347470071063964,5641834.438201904,-0.9672944786001361
VSTIND,0.23371718659276947,39440747.88104248,-0.5706708529654692
SWARAJENG,0.2544087110565154,40296236.388427734,-0.7779788880709269
MICEL,0.5494878065429776,42086088.40102959,-0.9980506784344017
VSTTILLERS,0.29528172297086136,61609068.25,-0.7848211161534608
CGCL,0.3193522866204214,299475606.65237427,-0.9317586304368352
DLF,0.29314936644281453,1920379700.673523,-0.9277617653053872
MOKSH,0.4168194653144457,1311954.5432624817,-0.8415059688977122
IDFCFIRSTB,0.3087932401569486,1605437510.0396042,-0.7687530791757878
DENTA,0.523778895901435,59280631.35455322,-0.5200470439909279
GANECOS,0.49845992802507477,80964471.7765503,-0.7201352858644479
BURNPUR,0.3777840038338826,0.0,-0.989843028624192
JSWINFRA,0.316452266171136,401981819.36764526,-0.368095261693862
JSWENERGY,0.2919804876883305,1123985891.7832642,-0.7226415762838836
INDOAMIN,0.38818791386284224,7501720.282615662,-0.6598084634853691
SMLMAH,0.5831467473607637,263444550.046875,-0.8072209806235631
AUTOIND,0.5145793132710963,5675399.6400642395,-0.975109225543153
OMINFRAL,0.4072136374979933,8412143.683776855,-0.8679929231634973
IMFA,0.5003319570403112,194688885.84155273,-0.8616965634703085
INCREDIBLE,0.4002920773256279,192556.73293304443,-0.9332958019217571
SAGCEM,0.3480359935563385,10808408.786392212,-0.773780337913792
BESTAGRO,0.5704038940819115,8858013.73643303,-0.8906123183081004
NEOGEN,0.4899900112539282,84553880.52062988,-0.5839050767307612
JMFINANCIL,0.41137372145019874,392297845.6960373,-0.9183658383425856
AGRITECH,0.5586377243164683,442552.56885528564,-0.9074226275759707
JSWDULUX,0.28421307707507537,74370756.3651123,-0.45479425081318736
GREENPLY,0.3940848553116358,33278308.46081543,-0.8973549266958737
SUPERSPIN,0.45888577393931473,221131.29160428047,-0.9428123393714101
EXIDEIND,0.29495984378737067,665415292.47229,-0.5881719454379071
UFO,0.353450383845715,4767306.168701172,-0.8802533267623116
FIRSTCRY,0.42729464463797645,266696860.83171844,-0.728375753809103
CREATIVEYE,0.53507591183131,85851.74572849274,-0.9699999988079071
BALAJITELE,0.5416083706851791,21395129.398273468,-0.9315831192858811
JKLAKSHMI,0.26849627211932225,76569104.08001709,-0.8476600383467143
JIOFIN,0.2756185071163115,3007061836.485443,-0.48209825412016627
PREMIERPOL,0.5758500657676154,4937815.315946579,-0.7151705230095057
NITIRAJ,0.41407344496363546,469476.7409057617,-0.5929592993499568
HUBTOWN,0.481762608619342,134884669.75,-0.9965144825132072
VLEGOV,0.6346665751670652,4408022.52210474,-0.9549662662967121
MAXHEALTH,0.25767786448792146,2440448906.275421,-0.28332950764307063
AHLUCONT,0.37986410973772505,41194258.01617432,-0.5758005680869822
MOREPENLAB,0.5284434502144889,112337034.14261436,-0.9345794426682066
BASF,0.29807211821401014,55582400.696777344,-0.6473154114253314
GICHSGFIN,0.2300965143137091,12058613.174209595,-0.915318806522511
YATHARTH,0.3669373662472652,253709560.8140869,-0.47685692500932164
CHOLAHLDNG,0.36937528579533974,262647999.63085938,-0.7542712201080608
GOKUL,0.41533037862830696,1490156.8217048645,-0.9312716265795423
GODAVARIB,0.4651172531413326,32279976.663146973,-0.625276540088108
TVSELECT,0.5774954386855904,22039561.130142212,-0.9081603885012517
NIACL,0.40984587991554194,96999513.4879303,-0.785106940096154
COFFEEDAY,0.5857202742171063,20831781.240020752,-0.9584202466504506
KEI,0.32627443653212085,1232989737.9360352,-0.9532285489110668
HGM,0.5105021392800233,314213.6612548828,-0.9405426457706629
AKASH,0.5477957519048523,210811.65762519836,-0.9140743279422961
IFCI,0.5102949867306192,701291243.5804749,-0.9621328788718473
POWERINDIA,0.4393666969614962,3054206572.5,-0.4030598120130313
PAVNAIND,0.6562141995732264,1977520.6916637418,-0.8034602102523857
GSS,0.5168223961198092,721957.144068718,-0.9885460345044049
SPLIL,0.47511362907286814,263525.8211193085,-0.9533279787550948
THANGAMAYL,0.59941357445843,350289846.9295654,-0.6632019952989718
NILAINFRA,0.3715555114099634,2311664.5884208684,-0.9031108275155885
GLENMARK,0.26734569772734684,1104602582.251587,-0.8441909956253452
WSTCSTPAPR,0.3701388147033053,29896170.973205566,-0.8415605729092592
JUBLCPL,0.509548576501743,9043804.16381836,-0.4981387478849407
PRAENG,0.5765242305777182,1049878.2309074402,-0.9935879464322563
TBZ,0.5612343722985949,37370461.43070984,-0.9340142404025714
ACL,0.4144673578135252,896020.5591106415,-0.9443519769228822
INFY,0.2992721641977263,12086534134.098999,-0.5240946965136692
DTIL,0.3700123043392472,477455.2099533081,-0.7748209140463447
AMDIND,0.49402376370616724,577874.4011535645,-0.8741712223908321
BHARATWIRE,0.5230071792443594,28599621.805343628,-0.933701653803635
SOLARINDS,0.3245914713175659,1703319800.5,-0.6241359714131403
TNPL,0.29574550332539123,10824093.041854858,-0.810680305548439
INDIANB,0.32499010046408444,1503026074.3694153,-0.8963552628151699
ICICIGI,0.24162395888074575,964503199.4210205,-0.4229345824365264
CHENNPETRO,0.5028786210786755,1320525982.7902832,-0.8922897833430126
UNIPARTS,0.40834013062525565,45245540.44174194,-0.5474634384146879
AVANTIFEED,0.554851464304622,449928641.13446045,-0.7182014178974405
HERANBA,0.37917872570682504,7926229.0809021,-0.8110200471335441
FINOPB,0.6046474200473119,54375743.18824768,-0.7932340613412832
NEXTMEDIA,0.5061078478708265,52791.59979343414,-0.9739463594224718
SAKUMA,0.5291982742646477,2264310.9135063887,-0.9201515915066802
LGHL,0.4564105823356799,13241850.824645996,-0.5591158169269159
CARERATING,0.29896815550322287,60605843.224975586,-0.8218256463176415
RICOAUTO,0.5725869358630895,218473821.649498,-0.9429026365688361
HAL,0.27080819054699323,4275973660.461426,-0.5447335983597953
LUPIN,0.1988671335227085,1824539651.8950195,-0.7338866652066327
MAWANASUG,0.3996202993174764,3820710.831703186,-0.89275361447477
TATASTEEL,0.26128377343603815,4609369084.920914,-0.8366199066636492
RAMCOCEM,0.2516883155327278,190870403.09780884,-0.7583791368937671
MEDICO,0.4552448686883781,7986015.458044052,-0.6612202755387087
DIXON,0.3876926416125098,5728070324.0,-0.573325869486921
DRREDDY,0.23529665978852174,1894015755.4642334,-0.5588711483231033
BAJAJHCARE,0.4433666585513302,45541132.77780151,-0.6130360366435321
JUBLPHARMA,0.2867476307989823,113300294.5897522,-0.7957915367157368
BAFNAPH,0.5342943249836806,562175.9273376465,-0.9300492620233245
NIVABUPA,0.22537225745523226,74998193.0225792,-0.31599998474121094
PLASTIBLEN,0.3440064678966623,1639271.710861206,-0.6726140774679858
5PAISA,0.41842899818273416,15707395.8855896,-0.6751255812975616
RMDRIP,0.5220873186777304,27308907.40452957,-0.8582547634149724
KOLTEPATIL,0.344011608529282,23245910.319122314,-0.9242471270820024
AXITA,0.31377970753886786,4174771.6848869324,-0.824115114986998
ANIKINDS,0.486115647396674,546521.0236644745,-0.9378294499228581
STERTOOLS,0.4906552709888946,11833146.48803711,-0.7796782564445378
SBCL,0.5371131786828589,66493653.375,-0.4701311344635877
GILLANDERS,0.38893186427837645,590288.2762641907,-0.8580794206064628
KTKBANK,0.33614740039865393,483576110.5129852,-0.7889530476950548
GNA,0.46124580017425687,24662738.93069458,-0.7560047254221581
BLUEJET,0.4858803846805768,208885537.74493408,-0.6754843375973321
HPL,0.44117832063684526,50419139.431777954,-0.8975993034543709
SETCO,0.4549029810155407,1409211.8307471275,-0.92469106793363
GMDCLTD,0.517336633074919,1625286288.5725098,-0.9144710728305468
IMAGICAA,0.3702777107126433,25475062.07567787,-0.9901375549631263
PRINCEPIPE,0.35717235874249725,35119162.57372284,-0.7581760002991351
SILVERTUC,1.0377401674571842,60453338.98428345,-0.9194808395351504
VAIBHAVGBL,0.43091672470279113,72681317.653862,-0.9647033094271142
KALYANKJIL,0.46834032805520776,1685791599.4332886,-0.5789211942953033
IGIL,0.3679807236979775,152241340.06118774,-0.5245235360522537
WEWIN,0.6679111191720382,169714.62224388123,-0.683333345361658
SASKEN,0.5463387232190029,27327173.562927246,-0.9292788413377274
TAKE,0.49807120226350915,14656404.927503586,-0.9771986550516556
THOMASCOOK,0.42958931011494184,99173276.23856354,-0.7872455513446233
EMIL,0.46836461650687894,77604444.60689926,-0.6474562231470455
ANUHPHR,0.31709796953408553,2924621.1828346252,-0.4099492244681099
UPL,0.3150842963263858,1332096288.1793823,-0.6472909451311748
NAVINFLUOR,0.36398392836219745,793156828.5,-0.8188306568002952
AKSHAR,0.4472421975223935,491157.69206881523,-0.9650666732516348
SUMEETINDS,0.5737412427742783,4464961.695739746,-0.9607464756031104
TEAMLEASE,0.26014109626185694,28603208.441467285,-0.7933058751124367
PARAGMILK,0.46620182503440016,165917990.14805603,-0.852524613732134
SWANDEF,0.4020436114264758,5255648.431152344,-0.9988170865518053
NDGL,0.3985993518495903,451219.4461669922,-0.8608324753571907
WSI,0.3954832027693834,4751119.651851654,-0.9961112790353105
INSECTICID,0.2962058046929415,14374807.053833008,-0.7717676957263881
EVEREADY,0.35200855834194805,33424616.523742676,-0.9203398491842428
CYIENT,0.314843119586981,310438453.8479004,-0.8260643639882062
VCL,0.5739745828184736,509510.7052326203,-0.9615755488290193
DIGITIDE,0.5281187656733247,28069625.75602722,-0.7281241715534574
CENTUM,0.4736043427008389,102506662.25683594,-0.9420062983665015
INNOVANA,0.43743942911677736,2135135.001373291,-0.6399880511474207
LOVABLE,0.3980550947932779,879277.7157249451,-0.940156443126532
BIRLANU,0.426330202781138,13840473.192871094,-0.8045454873972355
SAREGAMA,0.41201926890220675,149668469.6126404,-0.8984662956713932
KCP,0.3354259432480473,22186399.782974243,-0.8564013904944773
IEX,0.31306800180624467,659079333.1680832,-0.5895449024048516
POWERGRID,0.2032958305943632,3019672449.672699,-0.6366496103961367
DIVISLAB,0.23184679386964743,2095171867.5,-0.5954296756557511
ALEMBICLTD,0.2873924363635304,20629809.609184265,-0.8555863553301579
CRAFTSMAN,0.35779696930327126,240589107.0,-0.4044938401297057
MRPL,0.4894661570854428,968443839.6088715,-0.8351467745284702
ANDHRAPAP,0.26609537839296876,5657335.523513794,-0.7933806773516647
DJML,0.5101334611738785,5585153.783088684,-0.741144114032005
SIGIND,0.4503229152383004,587820.6605300903,-0.9789603355126534
UJJIVANSFB,0.38405446401691934,587165026.8076019,-0.7664974537255056
JNKINDIA,0.5596793511558484,46011077.65383148,-0.7688024144536495
COMSYN,0.4971168623169074,7162711.668548584,-0.44447805466997625
IPCALAB,0.31248769993196274,264272864.62445068,-0.5991897117450238
KOTYARK,0.5525687356030855,2842599.581193924,-0.8743748611668175
SRF,0.2932629253144231,1096113673.0950928,-0.7129607494820296
KERNEX,0.6210841190859239,215020044.49591064,-0.9648883025593591
RELAXO,0.44369430860590364,46611729.38877869,-0.8318108403862468
FINCABLES,0.40518083403562416,229406383.5593872,-0.8592701704241048
CURAA,0.5373839944451736,33918.70037460327,-0.9979332395561713
UFBL,0.7058013130529133,24908125.750282288,-0.9091056392197224
JYOTHYLAB,0.28186858124951625,100536619.96090698,-0.7570718314321101
APARINDS,0.453777198712224,860631463.0,-0.8255936223006972
SAIL,0.34832781253971545,2549229967.727867,-0.9125936541740011
IXIGO,0.555813179736151,320435396.1773453,-0.5479660313104633
BORORENEW,0.417072072708023,246811220.3430481,-0.7044932651619055
AJMERA,0.47660838202724487,44180690.92742157,-0.9842612158812684
DREDGECORP,0.6230619773038886,158965427.4683838,-0.8972100001635777
MFSL,0.2586909991985536,1013202854.6488037,-0.6696051991823768
RBA,0.3817793660995343,160159558.2431984,-0.7054526742833982
IIFLCAPS,0.40386694452682737,141474361.40759277,-0.5763414234044307
KALAMANDIR,0.463442875324386,84535200.98841858,-0.7121112354796606
RATNAMANI,0.42557659955925103,51100899.15673828,-0.8833365626802276
OSWALAGRO,0.5035890321195525,2550805.672531128,-0.6737895890966266
RHIM,0.40533214447350563,74146949.97409058,-0.6142431108756716
MATRIMONY,0.33502134762648067,6064245.1146698,-0.7236612639291982
TRIGYN,0.5040177836549531,1741059.0534095764,-0.8958088643381227
PILANIINVS,0.28183401245982687,9704261.25,-0.7031762920548952
GANDHAR,0.4930560031232461,32547041.59618759,-0.6189647297640193
CHEMPLASTS,0.4827695650953593,36643219.48667908,-0.7860685449522975
ORTINGLOBE,0.5072120182137277,93059.24914169312,-0.8271144413263963
DRCSYSTEMS,0.4192887848679964,794934.8079404831,-0.6431883936342986
CARBORUNIV,0.3572639249804791,118291365.3326416,-0.596022990692807
APTECHT,0.4068561903466136,11685681.736427307,-0.8966002524406873
DABUR,0.23149284227184977,793019602.7970581,-0.550625717948797
GALLANTT,0.5552885808224454,90538359.42886353,-0.8090452395499139
DSKULKARNI,0.38273118703111036,0.0,-0.9755999023278776
ORIENTPPR,0.3623166968690319,5229327.36717701,-0.9467177345503074
SURAJEST,0.4154159005309741,25725595.96030426,-0.7854718006251051
BHANDARI,0.479663228408993,891314.1057296991,-0.8908453140095645
TNPETRO,0.34697182431574275,13612921.776210783,-0.769448355030249
PREMEXPLN,0.5497560987829999,193181222.1019287,-0.8862820897627101
TITAN,0.2301771338700606,3107094218.0578613,-0.597669004348437
ETHOSLTD,0.3729687877862321,52224439.244140625,-0.41306684607523547
VHL,0.31900198221124115,1836932.5104980469,-0.8608778905439847
BALMLAWRIE,0.25055824123193027,24885640.15120697,-0.69235015579673
AARTIDRUGS,0.3169239471418999,54260950.175323494,-0.6840062946671887
GODREJPROP,0.3491226700920506,1266381998.4596558,-0.5950735408352452
LORDSCHLO,0.44359603680945675,2267142.24168396,-0.5227720246063237
AGIIL,0.5327509627128338,307256878.41192627,-0.30514134739095633
PRUDENT,0.35056348323021336,65717778.23742676,-0.5401789610856025
RUCHIRA,0.3359620100641228,4081476.802848816,-0.8652662899272512
INTENTECH,0.5745254465078535,4555708.286071777,-0.93635662426008
SHALPAINTS,0.6073075138666879,4462696.013189316,-0.8402855642956686
ROSSELLIND,0.3430042302233007,1328469.698059082,-0.9336460297934417
TRACXN,0.39132748827718317,6148423.368854523,-0.7804898696269232
AURUS,0.4531259286079982,137695.84073972702,-0.9772017279363922
PODDARMENT,0.3668882138131443,724178.6518936157,-0.6860630256273821
TARAPUR,0.5522009592774063,659654.4604701996,-0.9485517602441131
DEVIT,0.5339729465162387,2105952.858250618,-0.6917020025902207
AFSL,0.1770662397710773,2518696.3862075806,-0.71752695405465
HARSHA,0.3094253401289849,14379017.122528076,-0.47344273619018584
OMAXE,0.5027577749545095,12156386.982421875,-0.9298750943635333
DIVGIITTS,0.44416131466951647,11328624.44116211,-0.6245229839296662
NPST,0.5850214656596328,28301126.0,-0.7496335723171852
CRISIL,0.2690379535788503,182265727.79052734,-0.5430337733424001
VIPIND,0.36757614851807535,82487738.76824951,-0.8055281535367629
CGPOWER,0.33712366841381936,2015581713.9565735,-0.9534331946288154
MARALOVER,0.49133375551864933,522483.4881134033,-0.8571428501379948
GARUDA,0.5562333348673936,116929269.87139893,-0.45220115135016714
AURUM,0.354829004338784,12599416.559631346,-0.7611242120924016
BLBLIMITED,0.44361328555618246,1081234.7273898125,-0.9714076212885839
KELLTONTEC,0.43694940061583865,32929558.77030039,-0.9402268749692267
NIRAJ,0.5793509686265857,1627993.239988327,-0.7131193062635892
DPWIRES,0.5608790859435756,2442583.4822769165,-0.8018294108625689
WONDERLA,0.2872894385991812,24423497.519836426,-0.7394797368894485
MEGASTAR,0.4492129611506801,1561616.564453125,-0.5114558293269231
SOLEX,0.556229517721145,41512648.361572266,-0.6592673371049055
AAREYDRUGS,0.5048819568414602,5480507.4167022705,-0.6310204019351882
UGROCAP,0.41987938363759875,34840825.186065674,-0.7422729437131856
DOLATALGO,0.34061015413430823,14078796.138957977,-0.6739658424824557
IBULLSLTD,0.5985800503326998,58467660.20322037,-0.9874211896149937
ZODIAC,0.47377342741601103,4012562.9491729736,-0.805272112933559
PANSARI,0.4824889371199299,251570.62229919434,-0.6975279835808593
SUNDRMBRAK,0.4407819642511655,962609.5001220703,-0.8242654003715603
LOTUSEYE,0.4941627911067892,1712204.8713684082,-0.8933333169045259
THYROCARE,0.4040289694046688,153300170.94181824,-0.8644588566748388
KRITINUT,0.4940117949244172,1396174.8726654053,-0.6597928753770618
CONSOFINVT,0.4034095432781994,1043046.0613174438,-0.8653437807261012
ADSL,0.4749324866632462,19662020.258895874,-0.985330820504766
CCHHL,0.325517757190592,372625.43907260895,-0.8948948924868219
ZEEL,0.44772185666890996,842032481.3056984,-0.8803213907690073
ORIENTBELL,0.501755410063666,2571076.6981506348,-0.8513147324847798
STYRENIX,0.3087577847898077,54347179.97705078,-0.6679378634919845
NCLIND,0.27507866913986423,8917632.130432129,-0.8048815255140479
OPTIEMUS,0.48271847059509476,73009202.09277344,-0.9532695902093912
NAVKARCORP,0.41277261974709095,33650873.83029556,-0.9385816776462534
ZYDUSWELL,0.39760519784752624,102951089.68458557,-0.5508032606894266
RKFORGE,0.34714231030139076,191793414.125,-0.9203358751273671
MINDACORP,0.32134819519733926,153862972.8713684,-0.753005522242838
KICL,0.3276121135646639,8240331.8603515625,-0.7760249399931285
BEL,0.25087100868930723,5055230608.754715,-0.732818463461554
GTPL,0.37956166339504177,1908576.6498336792,-0.8129377840155282
DIGISPICE,0.3948311701130363,1759283.5887994766,-0.9762553505431095
MANOMAY,0.4601881861558392,4072908.7612075806,-0.4840026306595393
HMT,0.36042649332628285,502484.23972320557,-0.9516799987792969
MARINE,0.49284735613661385,90290460.00996397,-0.7012389046413906
TRITURBINE,0.36729255995721727,251331610.5819702,-0.681714997376111
RELIABLE,0.5693593094413476,3902200.881652832,-0.7193783184238862
SCILAL,0.3277633767023702,15610497.25084877,-0.655537818723928
AVANTEL,0.4691785014367068,249086309.6691742,-0.5036210258425495
NTPC,0.1904347314896534,3308605089.041107,-0.5502520023663018
POWERMECH,0.3844544158651051,163063509.32958984,-0.7117851316326687
TATACHEM,0.28524338772855384,326384399.71643066,-0.7468313525334374
SETL,0.48994867788418506,36675987.87565613,-0.4702932908377263
APLAPOLLO,0.26142802550856936,973705358.6123657,-0.5740696659649313
SIGNPOST,0.4815366823587928,11949900.359069824,-0.5844946173358498
RACE,0.5132498788090029,857346.2671585083,-0.8057781166400397
RBLBANK,0.30358452614985926,1588927834.9396362,-0.8885017826460114
MTARTECH,0.608153402318624,1071829524.75,-0.5634150501676883
JBMA,0.4391537188151385,224438255.01885986,-0.8334599645688503
RALLIS,0.3490739180554934,118435109.39641571,-0.5228080577779859
EMAMILTD,0.25216574212068266,197915233.4935913,-0.7615375686471624
VIKASLIFE,0.3819759588949142,4635538.506029367,-0.9383278235722339
TATACOMM,0.3347082922927119,464778127.1567993,-0.7950648919121963
EXCELINDUS,0.3536714729764401,6798245.457885742,-0.7801233456313059
KOTHARIPET,0.3877415827713273,5668763.943511963,-0.9363411764138814
INDTERRAIN,0.4587503236145479,768164.6654262543,-0.8962164492904744
INDOCO,0.46200516499556177,11151500.413696289,-0.6835417411496161
UNIVPHOTO,0.515118535978552,382576.625,-0.8056855640659593
FORTIS,0.25884561922296384,1454906295.3999634,-0.5848498227009407
TTKPRESTIG,0.356239473217236,22909471.66064453,-0.6234017161739067
LTTS,0.36006991936569666,297806440.7595215,-0.49939163419004484
AUSOMENT,0.5197025812978309,531301.6237106323,-0.8245098135419185
KIRLOSBROS,0.3768311315546103,96641827.01049805,-0.8748548198331791
LATENTVIEW,0.4635549233915951,174251549.5770874,-0.644393791962212
TATAELXSI,0.31591483280701416,966142586.2475586,-0.7758629283725165
DHARMAJ,0.347626512442838,9825456.263961792,-0.5345512772617314
CONCORDBIO,0.4010545982944378,137209258.33068848,-0.607369433265321
ZENTEC,0.3810525342179436,571228015.7145386,-0.8509483637650278
CONFIPET,0.600960438619898,31408526.733398438,-0.7477928105490128
GATECHDVR,0.4762182346573756,315611.9170396328,-0.9860465110734452
VITAL,0.4551371406650804,282960.0036621094,-0.7834380061142097
LANDMARK,0.4544596715689048,38382752.125,-0.5939389739900299
CLEDUCATE,0.4953381973754825,2323512.6608753204,-0.9333335554244508
PKTEA,0.4627780549347706,150423.84771728516,-0.8938467020345805
BCONCEPTS,0.576276634177941,2253124.7202453613,-0.8329137193814526
AMBUJACEM,0.268360416048704,1006836704.9875641,-0.7021321662045705
