date,level,dma50,dma200
2010-12-29,4.671799595523067,4.803889035445153,4.316560745922533
2010-12-30,4.69759575527597,4.799900269060902,4.321995600993543
2010-12-31,4.744561505273994,4.796691935367997,4.32760502048841
2011-01-03,4.792132919970623,4.794809764355772,4.3333968571197445
2011-01-04,4.785860566042713,4.791555704465822,4.339060393780295
2011-01-05,4.740712185624316,4.787241075942939,4.344653939703092
2011-01-06,4.693392606964562,4.78124409612256,4.349976029192442
2011-01-07,4.588476559405775,4.773340586695226,4.354748323891252
2011-01-10,4.485586946136421,4.7638326089863225,4.358942348582342
2011-01-11,4.464372194804642,4.7541599650328665,4.363067496390482
2011-01-12,4.524110854447589,4.746369493662075,4.367418076569893
2011-01-13,4.4947439007578485,4.736880190681931,4.371555449110702
2011-01-14,4.437244463428848,4.725700326895801,4.375147231165103
2011-01-17,4.3920891914334605,4.7127777333111425,4.378211478803125
2011-01-18,4.409242531038854,4.699493850006606,4.381313967104255
2011-01-19,4.41922183010698,4.6855432305794835,4.384314283616244
2011-01-20,4.4259464675134605,4.671060937784273,4.387420060984266
2011-01-21,4.4410055782626365,4.65650200405377,4.390449467052483
2011-01-24,4.4727512290666755,4.643456848838538,4.393632946122307
2011-01-25,4.450381297464168,4.632012991788714,4.396675131540885
2011-01-27,4.388405542487959,4.61933355746146,4.399468691064019
2011-01-28,4.2802055199308935,4.606601738621396,4.401769620598521
2011-01-31,4.270714198478772,4.593968705160944,4.404231291268616
2011-02-01,4.210800160465406,4.5819111915868636,4.406114434885662
2011-02-02,4.210203957355434,4.568784174990848,4.407779395745813
2011-02-03,4.253816726500645,4.557740131374673,4.409647262494764
2011-02-04,4.197326774052412,4.546470912128024,4.411148587149382
2011-02-07,4.171266010724405,4.536457688112179,4.412450811051701
2011-02-08,4.078665466959493,4.526872395708887,4.4133204929992935
2011-02-09,3.946640555476602,4.514028706493678,4.413808426612189
2011-02-10,3.933838238463185,4.499446527652938,4.414062575255232
2011-02-11,4.033075999160163,4.484584145044524,4.41468924704702
2011-02-14,4.172777855937977,4.471537733554227,4.416088605605381
2011-02-15,4.189813777389099,4.460585827992115,4.417866354189411
2011-02-16,4.212661556865853,4.450430921842303,4.419746068985291
2011-02-17,4.252011810772899,4.442116693043879,4.421822093489788
2011-02-18,4.192364663496841,4.4342481888885565,4.424027910017639
2011-02-21,4.202463981225385,4.43016220003863,4.425835001903873
2011-02-22,4.169140706859593,4.423702148948212,4.427602446399597
2011-02-23,4.150595350988287,4.415411907767642,4.429250104468454
2011-02-24,4.045048496745841,4.403887324500156,4.430182756428298
2011-02-25,4.038361252248139,4.393350322638195,4.431239084056028
2011-02-28,4.05623317809002,4.382924685497177,4.432398080693083
2011-03-01,4.175734353908188,4.374725832191306,4.434033199724501
2011-03-03,4.185270316752939,4.365983550531917,4.436174267464236
2011-03-04,4.189466267346072,4.3572064506577854,4.438339978569538
2011-03-07,4.140074251132022,4.347663441094572,4.440446339772932
2011-03-08,4.1734707359120655,4.338489717497253,4.442683415047236
2011-03-09,4.198513307416589,4.329840680834268,4.445559890364339
2011-03-10,4.188032568932768,4.320764435212371,4.44812568490146
2011-03-11,4.151312386220752,4.310354691026324,4.450366201184972
2011-03-14,4.177714216173526,4.299957060244276,4.4524727688554036
2011-03-15,4.12102607965305,4.287486351731856,4.454142195142341
2011-03-16,4.173064276996453,4.275104978872374,4.45626881839108
2011-03-17,4.15524825200865,4.262492732591692,4.458149093162446
2011-03-18,4.130946013023407,4.250297409139674,4.459656892481557
2011-03-21,4.12174385684915,4.2388644341373665,4.461096017931064
2011-03-22,4.150990772216341,4.230114718393577,4.462924187128523
2011-03-23,4.185049182785451,4.224103963126558,4.465039093566366
2011-03-24,4.2169717705885805,4.219155954642236,4.467207779353109
2011-03-25,4.261836799106956,4.213910473535424,4.469376541591792
2011-03-28,4.27830545558699,4.209581704632007,4.471554278458829
2011-03-29,4.291138073717015,4.20665957683777,4.473602377120154
2011-03-30,4.361643955340216,4.2060506721159046,4.475837024888904
2011-03-31,4.381264666573129,4.205491114826591,4.478111428183996
2011-04-01,4.430403211674505,4.205714742457942,4.480554932174141
2011-04-04,4.517500625202586,4.207545825611724,4.483520992236014
2011-04-05,4.55390661915686,4.209803846429608,4.486422412242245
2011-04-06,4.579673736978323,4.211942296587841,4.489452870436557
2011-04-07,4.616553057226366,4.215265731783085,4.492521428879852
2011-04-08,4.579041164471074,4.219078444222748,4.495350457811223
2011-04-11,4.546516335986901,4.224404660543867,4.49808143128982
2011-04-13,4.6133137139677975,4.231256650853648,4.500927775217851
2011-04-15,4.607421023518358,4.239189068114707,4.503861033508598
2011-04-18,4.56119994799523,4.246208987927504,4.506438110591336
2011-04-19,4.567138694768551,4.252475427292861,4.509090532744981
2011-04-20,4.626748980212445,4.261063871416062,4.511977051666852
2011-04-21,4.6316464811387865,4.270271480824349,4.514815845047052
2011-04-25,4.644442103954567,4.281587013564251,4.5175886014514655
2011-04-26,4.650725296024779,4.2956687083752145,4.520406827825914
2011-04-27,4.654578304220587,4.3100835096903625,4.523079549850933
2011-04-28,4.627809596676505,4.321978181640689,4.525485445621035
2011-04-29,4.588899558411845,4.330300615690167,4.5276364752947655
2011-05-02,4.549440532181946,4.337493150786024,4.5294644403583435
2011-05-03,4.475455273293232,4.34274902511457,4.530949866908517
2011-05-04,4.464551503186308,4.346999818962839,4.532342132855102
2011-05-05,4.420327897451539,4.351559083641933,4.533404631116259
2011-05-06,4.464016353874987,4.356790131094925,4.534637069826647
2011-05-09,4.466865129204336,4.36274461954182,4.5359492812910736
2011-05-10,4.474508163072323,4.369222875783501,4.537223354496252
2011-05-11,4.495772853573185,4.378237362920048,4.538493588836852
2011-05-12,4.454833367063425,4.386566805216353,4.539585878132343
2011-05-13,4.487769938617974,4.395197540426913,4.540992263293133
2011-05-16,4.464218599764872,4.400967225344046,4.542265386329304
2011-05-17,4.436797155710979,4.405997762123207,4.54341784383394
2011-05-18,4.408797164859339,4.410384380073473,4.544394705944032
2011-05-19,4.3886594900834135,4.4153560848525,4.545250536644908
2011-05-20,4.413878818535949,4.420164246504978,4.546020789768628
2011-05-23,4.352574830797931,4.423245476972605,4.546389325572438
2011-05-24,4.357505029840153,4.4266349261907525,4.546684465628069
2011-05-25,4.344233443983028,4.430493347345998,4.546862804160051
2011-05-26,4.361257632702025,4.434164215676567,4.547088584395319
2011-05-27,4.4089003207135296,4.439921700497778,4.547282405109138
2011-05-30,4.432884860875887,4.445118112175366,4.547631528329166
2011-05-31,4.490276823370366,4.451818683602601,4.548336263340796
2011-06-01,4.516388353166749,4.459527530405468,4.549154654631718
2011-06-02,4.486795291053448,4.466828559089553,4.549675374902919
2011-06-03,4.477818949313445,4.473365122631495,4.55019264768682
2011-06-06,4.474243262461118,4.479149004225008,4.550582792917458
2011-06-07,4.49765953526294,4.484762759518496,4.5509064635964505
2011-06-08,4.500872799199296,4.489543479520343,4.551014378293558
2011-06-09,4.502949379666086,4.4940363580019245,4.551059254316847
2011-06-10,4.489242092060457,4.497998438368794,4.5508669681488945
2011-06-13,4.498362226487939,4.500732803791748,4.550852852030641
2011-06-14,4.527604887037029,4.503659608201026,4.551242094316368
2011-06-15,4.5066920704471425,4.505185385376479,4.551501010002491
2011-06-16,4.481266246033411,4.504460697793095,4.551832979572598
2011-06-17,4.45056734166936,4.502393912243345,4.552018304102995
2011-06-20,4.342115720731061,4.4976427519184,4.5517878858242735
2011-06-21,4.3386259736301005,4.492084210246475,4.551179969330679
2011-06-22,4.309593573834492,4.486695258433743,4.550245051268032
2011-06-23,4.303330958301794,4.481831550880042,4.5490530606028345
2011-06-24,4.386878128956329,4.477302839179811,4.547909235618561
2011-06-27,4.427235511840563,4.473699128946255,4.546821340799966
2011-06-28,4.449113421402802,4.471457398414407,4.545709471270381
2011-06-29,4.484447603902089,4.469803576597078,4.544652542016003
2011-06-30,4.5029188050610545,4.46732697309405,4.543530451617706
2011-07-01,4.534850027103077,4.4653910440133355,4.542634524530323
2011-07-04,4.578824765726793,4.46407869724878,4.54191601452229
2011-07-05,4.58789070926496,4.462822005513584,4.541442934677681
2011-07-06,4.603314369023124,4.461796726809634,4.540748544839228
2011-07-07,4.666600679791949,4.462572548471943,4.540183251096141
2011-07-08,4.632085631082689,4.46343626992536,4.539651749826231
2011-07-11,4.61850175998659,4.464817494481454,4.539135952955759
2011-07-12,4.5767667965581635,4.466843724946752,4.538456489488694
2011-07-13,4.6402771726510865,4.470358238336048,4.53784420341661
2011-07-14,4.667003881924686,4.47529175802551,4.537273700773803
2011-07-15,4.670026563836595,4.479411962224742,4.536676426742178
2011-07-18,4.686635891670322,4.483807377474062,4.536265439830446
2011-07-19,4.716575999781474,4.488648734208245,4.535995293274571
2011-07-20,4.68820796317301,4.4924974364002415,4.535191974327323
2011-07-21,4.664979756295602,4.4967003641848855,4.534167775854602
2011-07-22,4.718975589557378,4.501324477203673,4.533243866605423
2011-07-25,4.75157677866246,4.507071640781625,4.532253890637448
2011-07-26,4.7107233300744396,4.5125501642688945,4.531213785083303
2011-07-27,4.714120007493675,4.518656621121582,4.530275128121049
2011-07-28,4.679238432731965,4.524468199974552,4.528944691800718
2011-07-29,4.649717256033786,4.529184968724509,4.527520948474332
2011-08-01,4.641233798067832,4.534958148069907,4.525813607774086
2011-08-02,4.591800711136287,4.53964406169583,4.523940881559218
2011-08-03,4.572172092954827,4.544202834675265,4.522234977123186
2011-08-04,4.5426711635779675,4.547831105292785,4.520463162568633
2011-08-05,4.442344389419506,4.548499986666904,4.518149993566134
2011-08-08,4.372154873581482,4.547285386921016,4.515579560581132
2011-08-09,4.311129962783382,4.543702449709276,4.512392392592348
2011-08-10,4.414958931925738,4.5416738612844565,4.509684969193134
2011-08-11,4.405368725931025,4.540045329982008,4.506745604832871
2011-08-12,4.383522584103711,4.538159402677813,4.503744957599528
2011-08-16,4.319819216850084,4.535070921765592,4.50053912452587
2011-08-17,4.281931310019782,4.530756357260729,4.497208759113582
2011-08-18,4.201101214292362,4.52476092556259,4.493646093070108
2011-08-19,4.1478947273832105,4.517659832516933,4.489539521458199
2011-08-22,4.197298175823697,4.511820954192197,4.48554482407364
2011-08-23,4.236841640112673,4.506590542464692,4.481537937920872
2011-08-24,4.221549795557496,4.500469440635102,4.477278503417331
2011-08-25,4.189831078459095,4.494132220795341,4.472643894802311
2011-08-26,4.099119476628513,4.4864892854072425,4.467389186649084
2011-08-29,4.198087086358264,4.481439680301021,4.462534860756936
2011-08-30,4.260601354061333,4.479809392967627,4.458212822578101
2011-09-02,4.293620738819656,4.478909288271417,4.454568055522422
2011-09-05,4.304168319523433,4.478800783185196,4.4509770108257865
2011-09-06,4.339084871527821,4.479515861449716,4.448088452873755
2011-09-07,4.4051429919408625,4.479881158709407,4.445602338475953
2011-09-08,4.423294477889353,4.4798023380303835,4.443650431669552
2011-09-09,4.3743416480043855,4.478306902562415,4.441189365973793
2011-09-12,4.291541053746394,4.474448771559301,4.438616976705978
2011-09-13,4.296683716037669,4.470324069778833,4.436296456604242
2011-09-14,4.312866011677984,4.4658843894703315,4.434501150605049
2011-09-15,4.342232501618503,4.461152544188166,4.433422662677521
2011-09-16,4.350674473578045,4.456408219474427,4.432231909964226
2011-09-19,4.346678177774465,4.451275495649454,4.430650564950597
2011-09-20,4.392073505422277,4.445784952162061,4.428729956829804
2011-09-21,4.422280208049538,4.441588843701398,4.426715865717789
2011-09-22,4.293690743339484,4.4350926233684556,4.424497274157012
2011-09-23,4.256576695576204,4.428688821348817,4.4221781233131106
2011-09-26,4.196791803993363,4.419819113975662,4.419823466079607
2011-09-27,4.264257827014621,4.4117641928774605,4.418215805858365
2011-09-28,4.233025370106636,4.403024169002861,4.41734711559029
2011-09-29,4.235326094957802,4.393997973068611,4.416063029758176
2011-09-30,4.210462275551624,4.383875698584014,4.4142898040858505
2011-10-03,4.142212114780327,4.37295578161616,4.411894476359151
2011-10-04,4.10336402470239,4.361723466984296,4.409585239755932
2011-10-05,4.071001296045013,4.3487639811140495,4.407052671060453
2011-10-07,4.134941069047036,4.336431266921741,4.404798991309679
2011-10-10,4.183996310635791,4.325896726532967,4.402607050864247
2011-10-11,4.201899130171811,4.31565230898653,4.400474940209843
2011-10-12,4.2555964212677315,4.307179468757246,4.398666798669717
2011-10-13,4.258661339737035,4.29935835043131,4.396799320789513
2011-10-14,4.269133608499125,4.291916346639936,4.3949901631291795
2011-10-17,4.282231919343434,4.285724970804079,4.393192098475758
2011-10-18,4.236069941652201,4.279002927778027,4.391013450206404
2011-10-19,4.283993939123236,4.273829383288932,4.38894544112564
2011-10-20,4.257066980346344,4.270123835107468,4.386507968501002
2011-10-21,4.239505526594288,4.267470848167725,4.38374483153412
2011-10-24,4.232968720170291,4.265907623315464,4.380980372304758
2011-10-25,4.250824192677832,4.262624928530505,4.378530932340026
